zcta,cbsa_name,county_name,state_name,Apply Poverty ,Concentrated wealth per square mile,population_per_square_mile,income_per_capita,Median age - V1 x income per capita x V2 (income per capita*(median age-V1)*V2),Home equity per capita (housing units*%owner-occupied*median value)*V3,poverty_rate,pop_total,pop_total,area_land_sq_miles,median_age,median_age_male,median_age_female,pop_total_18_64,pop_pct_18_64,race_pct_nh_white,race_pct_nh_black,race_pct_nh_amerind_alaskan,race_pct_nh_asian,race_pct_nh_nhpi,race_pct_nh_other,race_pct_nh_two_plus,race_pct_hispanic,income_per_capita,income_median_hh,mean_travel_time_to_work,housing_units,hu_pct_occupied,occupied_hu_pct_owner_occupied,ZILLOW Typical Home Values,educ_pct_hs_grad,educ_pct_bachelors,educ_pct_postgrad,veteran_pct
11218,New York-Newark-Jersey City,Kings County,New York,4636057181,6308710778,53834,49052,60333.96,56854.81048,0.13256699,73318,73318,1.361933773,37.3,36,38.1,44029,0.600521018,0.514539404,0.088682179,0.000300063,0.177528029,0,0.0090428,0.046386972,0.163520554,49052,87759,40.4,27395,0.95083046,0.37945333,843480.53,0.19105767,0.25739542,0.24060027,0.017322019
91046,Los Angeles-Long Beach-Anaheim,Los Angeles County,California,6226682198,6226682198,27790,42196,224060.76,0,0,141,141,0.00507374,78.1,78.4,73.7,0,0,0.787234043,0,0,0.212765957,0,0,0,0,42196,,,78,1,0.1923077,0,0.5248227,0,0.17021276,0
19103,Philadelphia-Camden-Wilmington,Philadelphia County,Pennsylvania,5100874774,6184629401,39823,104151,107275.53,48028.89566,0.08761678,25705,25705,0.645487385,35.3,36.1,35,18762,0.729896907,0.683407897,0.048511963,0.000894768,0.145419179,0,0.006730208,0.062050185,0.0529858,104151,93740,24.8,19482,0.86022997,0.30306104,486151.9,0.05822808,0.36345813,0.46678218,0.036465
33109,Miami-Fort Lauderdale-Pompano Beach,Miami-Dade County,Florida,6077054245,6077054245,2509,373488,1217570.88,1204061.476,0,792,792,0.315602387,57.6,63.9,54.7,332,0.419191919,0.948232323,0,0,0.03030303,0,0,0,0.021464646,373488,250001,,726,0.45179063,0.9359756,6212486.69,0.13956834,0.24460432,0.48633093,0.033093527
2108,Boston-Cambridge-Newton,Suffolk County,Massachusetts,4244776349,6007888581,15402,147172,201625.64,188458.1592,0.1467331,4218,4218,0.273868838,38.7,44,32.1,3123,0.740398293,0.834755808,0.03769559,0,0.025367473,0,0.011853959,0.013276434,0.077050735,147172,170379,19,2343,0.8544601,0.488012,1627259.96,0.102649,0.3178808,0.44039735,0.03048006
2108,Boston-Cambridge-Newton,Suffolk County,Massachusetts,4244776349,6007888581,15402,147172,201625.64,188458.1592,0.1467331,4218,4218,0.273868838,38.7,44,32.1,3123,0.740398293,0.834755808,0.03769559,0,0.025367473,0,0.011853959,0.013276434,0.077050735,147172,170379,19,2343,0.8544601,0.488012,1627259.96,0.102649,0.3178808,0.44039735,0.03048006
94117,San Francisco-Oakland-Berkeley,San Francisco County,California,4976366278,5927004025,30988,111352,105784.4,85480.46405,0.08019547,39496,39496,1.27453888,34.5,35.7,33.3,31245,0.791092769,0.660801094,0.046764229,0.000531699,0.119784282,0,0.013292485,0.061018837,0.097807373,111352,190444,32.7,19773,0.8910636,0.26255748,1459635.16,0.056921717,0.47301704,0.31520247,0.024650479
94102,San Francisco-Oakland-Berkeley,San Francisco County,California,3511147652,5874841870,51515,66147,96574.62,17467.02704,0.20117088,34077,34077,0.66149818,39.6,41,36.9,25560,0.750066027,0.317927048,0.105202923,0.013704258,0.286762332,0.005898407,0.009742642,0.060069842,0.200692549,66147,62388,29.4,22462,0.84725314,0.08822448,709021.86,0.16847673,0.26940864,0.18189462,0.046049632
11225,New York-Newark-Jersey City,Kings County,New York,4043411669,5827703562,66842,46442,51086.2,36099.44856,0.15308705,58476,58476,0.874833102,36,33.8,39.4,39736,0.679526643,0.273531021,0.537160544,0.000290718,0.032748478,0,0.008618921,0.03940078,0.108249538,46442,82716,42.9,26703,0.93146837,0.18112008,937159.37,0.20066851,0.30249214,0.16135341,0.013816819
10037,New York-Newark-Jersey City,New York County,New York,2638301840,5826956197,82204,43569,62303.67,8580.750486,0.27361235,19138,19138,0.232812122,39.3,36.1,42.9,12163,0.635541854,0.096405058,0.630525656,0.001306302,0.03798725,0,0.007524297,0.028581879,0.197669558,43569,50177,39.3,11244,0.8985236,0.067603685,480873.81,0.23286529,0.25288475,0.18504101,0.028087726
90254,Los Angeles-Long Beach-Anaheim,Los Angeles County,California,5138524813,5808560375,13678,106731,162231.12,262446.9126,0.05767656,19551,19551,1.429421351,40.2,40.2,40.2,13033,0.666615518,0.734080098,0.005626311,0,0.07191448,0.000664928,0.0014833,0.072272518,0.113958365,106731,149500,31,10328,0.85999227,0.51384825,2248509.78,0.058850974,0.4795388,0.30351907,0.052692086
11231,New York-Newark-Jersey City,Kings County,New York,4175131807,5788135646,27250,87008,110500.16,101910.0509,0.13933708,38829,38829,1.424927919,37.7,37.7,37.7,25927,0.667722578,0.604548147,0.112518994,0.00169976,0.054263566,0.011795308,0.008292771,0.057199516,0.149681939,87008,130396,35.9,17956,0.9188015,0.30658263,1564675.86,0.10779216,0.3591279,0.3314089,0.014539851
10039,New York-Newark-Jersey City,New York County,New York,2744101568,5784543689,99898,31057,38821.25,19083.06745,0.26280743,29887,29887,0.299174218,37.5,36.1,39.2,19998,0.669120353,0.066818349,0.546625623,0.001338375,0.018971459,0,0.011075049,0.02787165,0.327299495,31057,51904,41.2,12933,0.9415449,0.14896937,628815.46,0.25572243,0.17510436,0.11852776,0.032199975
94116,San Francisco-Oakland-Berkeley,San Francisco County,California,5032504313,5776629641,17380,72233,143743.67,188629.6204,0.06440826,43903,43903,2.526072377,44.9,43.4,46.2,26336,0.599867891,0.301300594,0.00879211,0.000159442,0.545338587,0.002619411,0.00507938,0.073161287,0.063549188,72233,145931,35.8,16375,0.9385038,0.7399141,1456583.67,0.1504675,0.35351494,0.21112779,0.034776885
11375,New York-Newark-Jersey City,Queens County,New York,4954047662,5728407219,31071,64779,127614.63,56752.93128,0.06758943,75212,75212,2.420682135,44.7,42.8,46.9,46289,0.615447003,0.469845237,0.02675105,0.000917407,0.285379993,0,0.007099931,0.045670904,0.164335478,64779,103995,45.4,35227,0.9456383,0.5283682,485029.38,0.13317332,0.32948607,0.2929881,0.02613181
20009,Washington-Arlington-Alexandria,District of Columbia,District of Columbia,4646804046,5706281728,38122,101859,91673.1,58011.50357,0.09283433,50247,50247,1.318056597,34,34.8,33,40952,0.815013832,0.561725078,0.162935101,0.000517444,0.064083428,0.001492626,0.003462893,0.055426195,0.150357235,101859,132374,29.3,31390,0.9087289,0.34243646,596827.19,0.06811451,0.35369465,0.47721088,0.023944197
90402,Los Angeles-Long Beach-Anaheim,Los Angeles County,California,4910401414,5700780876,5786,138786,334474.26,650813.7125,0.069322035,11816,11816,2.042204908,49.1,47,52,5636,0.476980366,0.735781991,0.005585647,0,0.070074475,0,0.008124577,0.063388626,0.117044685,138786,171844,25.5,5680,0.8410211,0.74440026,4325092.79,0.052691475,0.33617845,0.44986913,0.037205182
60654,Chicago-Naperville-Elgin,Cook County,Illinois,4868023214,5693062517,43328,127300,94202,37191.43214,0.07246006,23475,23475,0.541792895,32.4,33.4,31.1,20803,0.886176784,0.706198083,0.041064963,0.001448349,0.097209798,0,0.00771033,0.042087327,0.10428115,127300,138279,25.3,17147,0.8790459,0.34744245,333423.28,0.027811185,0.5035578,0.4025356,0.02002319
7302,New York-Newark-Jersey City,Hudson County,New Jersey,4787764879,5612787768,37153,106592,100196.48,50875.20371,0.07349493,53237,53237,1.432907061,34.4,34.5,34.4,41468,0.778931946,0.382271728,0.069594455,0.000507166,0.334898661,0,0.007025189,0.043015196,0.162687604,106592,165235,36.1,28503,0.9307441,0.24859588,821362.63,0.09241749,0.393721,0.39266536,0.011673665
7302,New York-Newark-Jersey City,Hudson County,New Jersey,4787764879,5612787768,37153,106592,100196.48,50875.20371,0.07349493,53237,53237,1.432907061,34.4,34.5,34.4,41468,0.778931946,0.382271728,0.069594455,0.000507166,0.334898661,0,0.007025189,0.043015196,0.162687604,106592,165235,36.1,28503,0.9307441,0.24859588,821362.63,0.09241749,0.393721,0.39266536,0.011673665
10038,New York-Newark-Jersey City,New York County,New York,3298723914,5609122086,80873,72247,69357.12,0,0.20595007,23343,23343,0.288637549,34.6,33,36.4,16274,0.697168316,0.432078139,0.097159748,0.001927773,0.28680975,0.001670736,0.02480401,0.044510132,0.111039712,72247,99641,26.3,12671,0.84018624,0.26855156,0,0.103036426,0.38772357,0.22015569,0.022953745
94118,San Francisco-Oakland-Berkeley,San Francisco County,California,4817784315,5555884967,20001,98949,132591.66,145181.8263,0.06642512,40108,40108,2.005250118,38.4,36.7,40.6,27520,0.686147402,0.484741199,0.012890196,0.002094345,0.327715169,0.001994615,0.003465643,0.065872145,0.101226688,98949,157143,33.4,18938,0.8968212,0.3582784,1913870.96,0.049061295,0.4191143,0.30251193,0.023332752
94301,San Jose-Sunnyvale-Santa Clara,Santa Clara County,California,5106881228,5550645742,7282,139099,290716.91,471565.0195,0.039974134,17259,17259,2.370215004,45.9,45.6,46.1,10014,0.580219016,0.589721305,0.024277189,0,0.248971551,0.002781158,0.006721131,0.075438901,0.052088765,139099,217611,26.2,8240,0.86529124,0.5510519,4142906.99,0.054174136,0.29269624,0.51788914,0.03212621
11228,New York-Newark-Jersey City,Kings County,New York,4114250544,5535841604,29519,42006,76450.92,111083.6368,0.12839882,44196,44196,1.49720275,43.2,42.4,43.9,27102,0.613222916,0.495610462,0.009141099,0.000543036,0.350868857,0,0.000927686,0.016042176,0.126866685,42006,83980,42.8,16650,0.9293694,0.56223345,1128609.66,0.27793923,0.2399119,0.13687399,0.02252802
11229,New York-Newark-Jersey City,Kings County,New York,3755394585,5471535278,40404,39779,68419.88,66999.55359,0.15682442,81109,81109,2.007431969,42.2,39.8,44.3,46357,0.571539533,0.578801366,0.057663145,0.001775389,0.238974713,0.000690429,0.001997312,0.031784389,0.088313257,39779,72799,46.1,33403,0.92060596,0.48343143,731100.05,0.265714,0.24453764,0.16935901,0.017076027
11374,New York-Newark-Jersey City,Queens County,New York,4186484217,5464989988,50029,45357,74385.48,34850.32423,0.11697238,47230,47230,0.944046932,41.4,39.5,43.6,29205,0.618356976,0.373724328,0.034766039,0.000741054,0.302350201,0.000529325,0.010692357,0.055917849,0.221278848,45357,86006,45.1,21293,0.92988306,0.40202022,413563,0.18087617,0.3078068,0.21437798,0.01565517
10006,New York-Newark-Jersey City,New York County,New York,4571384822,5357181195,38608,124350,87045,51714.37144,0.07334047,3736,3736,0.096768243,32,31.9,33.4,3326,0.890256959,0.628211991,0.060224839,0,0.183083512,0,0.034261242,0.039882227,0.054336188,124350,204574,30.6,2422,0.8447564,0.17741935,1064489.79,0.048348654,0.39768472,0.4453524,0.005560433
94127,San Francisco-Oakland-Berkeley,San Francisco County,California,4820831740,5356037695,11359,100120,213255.6,258264.9903,0.049962863,21184,21184,1.864940606,46.3,43.6,49.2,12432,0.586858006,0.476491692,0.031155589,0.004437311,0.285262462,0.000188822,0.016521903,0.071233006,0.114709215,100120,200082,29.3,7826,0.9393049,0.81839204,1818844.93,0.069653526,0.37825567,0.27945042,0.03735698
90266,Los Angeles-Long Beach-Anaheim,Los Angeles County,California,4992963720,5333209619,8676,108762,200122.08,414586.9519,0.031898793,35123,35123,4.048298654,43.4,43.2,43.5,19882,0.566067819,0.714602967,0.004213763,0.001338154,0.151610056,0.00125274,0.00290408,0.044557697,0.079520542,108762,187217,31.3,15158,0.88402164,0.7008209,3101168.65,0.04985955,0.41812623,0.36364013,0.05139495
94131,San Francisco-Oakland-Berkeley,San Francisco County,California,4653810715,5227876704,14196,115980,183248.4,185013.8562,0.054904316,28705,28705,2.022038519,40.8,40.5,41.2,19555,0.681240202,0.527190385,0.035603553,0.000174186,0.221215816,0,0.007594496,0.081240202,0.126981362,115980,196571,33.7,13743,0.90788037,0.55518156,1533368.71,0.058229882,0.36375815,0.41957667,0.033973105
10040,New York-Newark-Jersey City,New York County,New York,3304441124,5213728040,76990,35363,54105.39,13614.27993,0.18310189,43653,43653,0.56699673,40.3,39.7,40.7,27747,0.635626417,0.204430394,0.028657824,0.00066433,0.018074359,0.00011454,0.012095389,0.018051451,0.717911713,35363,59115,40.1,17430,0.948996,0.14763315,486735.6,0.21318777,0.20681657,0.1652182,0.010445896
11104,New York-Newark-Jersey City,Queens County,New York,4057024835,5177347419,61615,45607,62481.59,21546.47258,0.10819465,26939,26939,0.437218482,38.7,38.9,38.3,18846,0.699580534,0.391142953,0.024982368,0.000853781,0.268829578,0.000334088,0.003674969,0.037306507,0.272875756,45607,83493,39,13115,0.9142966,0.20148444,480497.06,0.20063312,0.29262793,0.20849921,0.013119468
10032,New York-Newark-Jersey City,New York County,New York,3082621351,5130934549,89914,38741,47651.43,9413.205514,0.1996043,60480,60480,0.672639482,37.3,36.9,38,41910,0.692956349,0.146213624,0.127513228,0.000529101,0.044742063,6.61E-05,0.003918651,0.020436508,0.656580688,38741,56752,39.7,24160,0.92239237,0.09293246,549793.06,0.17603159,0.22632013,0.14314227,0.011964433
90403,Los Angeles-Long Beach-Anaheim,Los Angeles County,California,4072206234,5098752186,17067,94822,184902.9,113846.0743,0.10066639,24092,24092,1.411612102,44.5,44.1,45,16225,0.67346007,0.708658476,0.024157397,0.00560352,0.081686867,0.00186784,0.00610161,0.052673087,0.119251204,94822,123391,26.7,14773,0.88431597,0.2743417,1530569.02,0.073268116,0.39274305,0.33225194,0.023382585
2199,Boston-Cambridge-Newton,Suffolk County,Massachusetts,3352359454,5034724390,21321,120676,185841.04,50295.11319,0.16707617,1221,1221,0.057266738,40.4,37.7,43.4,953,0.780507781,0.68959869,0.045864046,0,0.182637183,0,0,0.057330057,0.024570025,120676,111786,23,1191,0.70696896,0.038004752,3838145.54,0.031716418,0.36660448,0.5382463,0.043290045
10032,New York-Newark-Jersey City,New York County,New York,3082621351,5130934549,89914,38741,47651.43,9413.205514,0.1996043,60480,60480,0.672639482,37.3,36.9,38,41910,0.692956349,0.146213624,0.127513228,0.000529101,0.044742063,6.61E-05,0.003918651,0.020436508,0.656580688,38741,56752,39.7,24160,0.92239237,0.09293246,549793.06,0.17603159,0.22632013,0.14314227,0.011964433
90403,Los Angeles-Long Beach-Anaheim,Los Angeles County,California,4072206234,5098752186,17067,94822,184902.9,113846.0743,0.10066639,24092,24092,1.411612102,44.5,44.1,45,16225,0.67346007,0.708658476,0.024157397,0.00560352,0.081686867,0.00186784,0.00610161,0.052673087,0.119251204,94822,123391,26.7,14773,0.88431597,0.2743417,1530569.02,0.073268116,0.39274305,0.33225194,0.023382585
2199,Boston-Cambridge-Newton,Suffolk County,Massachusetts,3352359454,5034724390,21321,120676,185841.04,50295.11319,0.16707617,1221,1221,0.057266738,40.4,37.7,43.4,953,0.780507781,0.68959869,0.045864046,0,0.182637183,0,0,0.057330057,0.024570025,120676,111786,23,1191,0.70696896,0.038004752,3838145.54,0.031716418,0.36660448,0.5382463,0.043290045
60601,Chicago-Naperville-Elgin,Cook County,Illinois,4465672611,5018820508,42192,131139,89174.52,29776.55533,0.05510736,16398,16398,0.388649032,31.8,32.1,31.6,13198,0.804854251,0.52762532,0.052201488,0.000365898,0.267349677,0,0.003415051,0.060434199,0.088608367,131139,121294,26.6,10837,0.8537418,0.30479896,346295.01,0.028033795,0.39316437,0.47288787,0.013722915
10031,New York-Newark-Jersey City,New York County,New York,2908470441,5006364595,91228,38333,42549.63,12327.94296,0.20952271,61044,61044,0.669137555,36.1,34.7,38.4,44378,0.726983815,0.172564052,0.23640325,0,0.040266038,0,0.007240679,0.034057401,0.50946858,38333,64807,38.3,24314,0.90635026,0.130054,525154.88,0.17702825,0.23913455,0.1626393,0.01317668
11249,New York-Newark-Jersey City,Kings County,New York,2544733074,4918824073,63085,66659,34662.68,43308.86034,0.24132709,45087,45087,0.714703919,30.2,30,30.3,29017,0.643577971,0.617960831,0.078071284,0,0.05697873,0,0.002794597,0.046088673,0.198105884,66659,113946,33.9,18438,0.924558,0.18877222,1213590.13,0.15500681,0.33924767,0.23181167,0.011421636
94121,San Francisco-Oakland-Berkeley,San Francisco County,California,3990772847,4869769802,17085,79208,139406.08,145619.3823,0.09025036,43304,43304,2.534563875,42.6,42.3,42.9,27323,0.630957879,0.405805468,0.015310364,0.000646592,0.430560687,0.000161648,0.005819324,0.07050157,0.071194347,79208,132519,33.8,19606,0.9157911,0.4364244,1609469.51,0.08600337,0.3860241,0.25327653,0.029213794
11238,New York-Newark-Jersey City,Kings County,New York,3795603524,4858045055,31393,79174,81549.22,73200.6192,0.10934867,58047,58047,1.849049116,35.3,35.5,35.1,41370,0.712698331,0.473891846,0.246817234,0.001860561,0.065981015,0,0.004944269,0.066583975,0.139921098,79174,125747,38.8,28741,0.9217494,0.2887664,1110869.73,0.104234956,0.37998778,0.32433024,0.020908525
90067,Los Angeles-Long Beach-Anaheim,Los Angeles County,California,4187841110,4832688035,6168,135876,471489.72,312083.1396,0.06671721,2653,2653,0.430157871,59.7,58.4,59.9,1175,0.442894836,0.68790049,0.022992838,0,0.17828873,0,0,0.048247267,0.062570675,135876,125995,24,2250,0.764,0.6515416,1478493.86,0.14387211,0.34857905,0.25399646,0.071549535
2113,Boston-Cambridge-Newton,Suffolk County,Massachusetts,3711411929,4764284623,68720,81049,40524.5,28804.3159,0.11049641,6688,6688,0.097322297,30,30.7,28.9,5815,0.869467703,0.846590909,0.035586124,0.001196172,0.031848086,0,0.001345694,0.002242823,0.081190191,81049,106625,24.1,4619,0.8750812,0.14349332,664287.11,0.065977745,0.5041733,0.30604133,0.019965684
2113,Boston-Cambridge-Newton,Suffolk County,Massachusetts,3711411929,4764284623,68720,81049,40524.5,28804.3159,0.11049641,6688,6688,0.097322297,30,30.7,28.9,5815,0.869467703,0.846590909,0.035586124,0.001196172,0.031848086,0,0.001345694,0.002242823,0.081190191,81049,106625,24.1,4619,0.8750812,0.14349332,664287.11,0.065977745,0.5041733,0.30604133,0.019965684
94112,San Francisco-Oakland-Berkeley,San Francisco County,California,3891227631,4743664295,24249,49165,88497,107124.9708,0.08985002,80880,80880,3.335376201,43,41.4,44.6,52311,0.646772997,0.160719585,0.023071217,0.001001484,0.515096439,0.003400099,0.006318002,0.02512364,0.265269535,49165,120731,32.4,24396,0.94712245,0.67900115,1104502.21,0.18921569,0.25268403,0.1052234,0.024948211
11226,New York-Newark-Jersey City,Kings County,New York,3370361279,4738367891,77577,39023,41754.61,19324.81895,0.1443542,101053,101053,1.302612983,35.7,33.8,37.7,68874,0.68156314,0.136532315,0.631757593,0.003493216,0.03152801,0,0.006600497,0.041423807,0.148664562,39023,75947,46.7,41821,0.9195859,0.14111498,719672.33,0.29551288,0.22023882,0.1287851,0.010297581
11419,New York-Newark-Jersey City,Queens County,New York,3643203190,4644047967,42693,30634,50239.76,58537.09805,0.107755646,48096,48096,1.126545592,41.4,40,42.7,32013,0.665606287,0.036302395,0.139013639,0.011435462,0.340464904,0.000935629,0.208957086,0.084414504,0.178476381,30634,90818,46.7,13611,0.9483506,0.62666565,696105.87,0.3264047,0.13600433,0.06488854,0.015451873
11209,New York-Newark-Jersey City,Kings County,New York,3624596144,4610645429,33981,52048,81194.88,54488.23901,0.106931806,71812,71812,2.113299817,40.6,38.6,42.1,44344,0.617501253,0.603826658,0.030663399,0.000682337,0.134810338,0.000278505,0.004205425,0.028101153,0.197432184,52048,88546,45.5,33347,0.90499896,0.36184102,716650.06,0.17351702,0.29891077,0.22919276,0.02563567
11103,New York-Newark-Jersey City,Queens County,New York,3653498815,4605881071,50211,57604,59332.12,32398.00626,0.10338763,34752,34752,0.692116296,35.3,35.6,35,26488,0.762200737,0.53530732,0.022991483,0,0.13170465,0,0.002819982,0.040976059,0.266200506,57604,88116,41.7,18508,0.83834016,0.16260634,892505.39,0.19852206,0.34310296,0.18931173,0.01224959
20005,Washington-Arlington-Alexandria,District of Columbia,District of Columbia,3370608907,4605776709,30021,103677,103677,49740.10446,0.13408898,13014,13014,0.433492617,35,35.8,34,10875,0.835638543,0.548025204,0.159520516,0.000691563,0.0849854,0.000691563,0.000384202,0.046565237,0.159136315,103677,109147,25.5,9485,0.89699525,0.28467324,534531.58,0.07379043,0.3125507,0.48364717,0.031524077
94122,San Francisco-Oakland-Berkeley,San Francisco County,California,3874125887,4591797041,18253,70250,110995,140571.465,0.07814709,59453,59453,3.257195585,40.8,40.9,40.7,39732,0.668292601,0.359208114,0.020184011,0.001597901,0.44394732,0.006492524,0.003532202,0.059929692,0.105108237,70250,141760,33,24030,0.93300045,0.49897414,1494126.19,0.100562334,0.38202652,0.22688594,0.02868208
11233,New York-Newark-Jersey City,Kings County,New York,2394225297,4585418356,61623,34073,34073,40338.00898,0.23893055,83125,83125,1.34893147,35,33.7,36.2,55600,0.66887218,0.119193985,0.667452632,0.005004511,0.012571429,0.000312782,0.002177444,0.036162406,0.157124812,34073,57812,42.6,34246,0.94948316,0.24674007,835871.1,0.32570517,0.18309326,0.12786485,0.022114068
2109,Boston-Cambridge-Newton,Suffolk County,Massachusetts,3907735603,4551955258,20988,116274,120924.96,95961.83873,0.07076296,3559,3559,0.169575506,35.4,37.3,33.1,2831,0.79544816,0.812868783,0.011801068,0,0.107052543,0,0.003090756,0.043551559,0.021635291,116274,162179,23.6,2712,0.734882,0.36327145,943448.03,0.07015306,0.4250638,0.39030612,0.022857143
2109,Boston-Cambridge-Newton,Suffolk County,Massachusetts,3907735603,4551955258,20988,116274,120924.96,95961.83873,0.07076296,3559,3559,0.169575506,35.4,37.3,33.1,2831,0.79544816,0.812868783,0.011801068,0,0.107052543,0,0.003090756,0.043551559,0.021635291,116274,162179,23.6,2712,0.734882,0.36327145,943448.03,0.07015306,0.4250638,0.39030612,0.022857143
11210,New York-Newark-Jersey City,Kings County,New York,3495898653,4487673281,38469,39710,52417.2,64240.44762,0.11049987,63426,63426,1.648767077,38.2,35.7,41.5,37982,0.598839593,0.296503011,0.515766405,0.000252262,0.057673509,0,0.0120613,0.042994986,0.074748526,39710,82904,45.9,23064,0.93877906,0.43432477,866549.26,0.23141688,0.23913853,0.1498279,0.017349249
11221,New York-Newark-Jersey City,Kings County,New York,2548353992,4470658435,66069,40787,29774.51,37891.51923,0.2149912,91236,91236,1.380910202,32.3,32.4,32.3,66174,0.7253058,0.198046824,0.397058179,0.000427463,0.050637906,0.000898768,0.005557017,0.037200228,0.310173616,40787,77600,43,37962,0.9284284,0.21185984,925959.75,0.2423805,0.2648436,0.14305456,0.013767607
11235,New York-Newark-Jersey City,Kings County,New York,2940259857,4417633999,33808,40154,87134.18,43535.24074,0.16721328,83069,83069,2.457102176,46.7,43.9,48.6,47837,0.575870662,0.678833259,0.024160638,0.000168535,0.148454899,0,0.005236611,0.052173494,0.090972565,40154,61320,43.6,36885,0.9426325,0.37608215,553139.93,0.2134743,0.2833947,0.21308097,0.013581108
